generator_id,osm_id,generator_type,name,source_layer,nearest_crossing_id,nearest_crossing_m,crossing_within_100m,crossing_within_150m,nearest_major_road_id,nearest_major_road_class,nearest_major_road_m,major_road_within_150m,signals_within_50m,nearest_crossing_signals_within_50m,nearest_crossing_major_road_m,traffic_calming_within_100m,sidewalk_no_roads_within_50m,lit_no_roads_within_50m,risk_score,risk_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0197,2504492813,kindergarten,גן לוטוס,gis_osm_pois_free_1,cross_0036,217.2,False,False,road_01400,tertiary,62.8,True,0,3,0.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190436.901678 677208.649982),34.89670959951109,32.1880131006309
gen_0066,1803027031,bus_stop,הנביאים/ישעיהו,gis_osm_transport_free_1,cross_0293,206.0,False,False,road_02538,tertiary,2.9,True,0,0,95.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194421.498693 677099.217463),34.93896599950959,32.187122000633536
gen_0319,877925343,park,גן דלפט,gis_osm_landuse_a_free_1,cross_0066,203.7,False,False,road_01542,tertiary,90.1,True,0,4,13.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191750.281626 675274.384841),34.91069294149214,32.17060355214904
gen_0210,4825137322,kindergarten,הגן של דורית,gis_osm_pois_free_1,cross_0060,198.0,False,False,road_01007,tertiary,77.4,True,0,2,6.1,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190772.484819 676220.892473),34.90029779951032,32.17911440063204
gen_0377,236166329,school,"בית ספר יסודי ע""ש סורקיס",gis_osm_pois_a_free_1,cross_0093,190.0,False,False,road_00038,tertiary,72.4,True,0,2,0.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190789.179919 676996.053599),34.90045159721371,32.18610500250558
gen_0067,1803027064,bus_stop,הנביאים/ישעיהו,gis_osm_transport_free_1,cross_0293,186.2,False,False,road_02538,tertiary,7.6,True,0,0,95.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194402.809855 677092.388257),34.93876799950959,32.18706000063352
gen_0245,161743315,park,,gis_osm_landuse_a_free_1,cross_0034,186.0,False,False,road_00762,secondary,86.8,True,0,3,6.9,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190446.783245 677331.618792),34.89681065639881,32.18912225086017
gen_0275,232746640,park,,gis_osm_landuse_a_free_1,cross_0063,183.2,False,False,road_00758,tertiary,125.3,True,0,2,0.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191073.63279 675731.002965),34.9035054485249,32.17470435096316
gen_0124,1803064883,bus_stop,סוקולוב/שד׳ ששת הימים,gis_osm_transport_free_1,cross_0254,181.2,False,False,road_00758,tertiary,5.4,True,1,3,0.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190955.092739 675751.478788),34.902247999509925,32.17488600063258
gen_0075,1803035192,bus_stop,התע״ש/יד חרוצים,gis_osm_transport_free_1,cross_0294,169.5,False,False,road_02557,tertiary,5.9,True,0,0,163.6,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193355.058173 676048.314142),34.92768599950928,32.177621000633856
gen_0241,137301713,park,,gis_osm_landuse_a_free_1,cross_0292,168.8,False,False,road_00223,tertiary,64.0,True,0,0,88.2,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194215.548942 676868.624038),34.93678816576848,32.185037969077456
gen_0122,1803063627,bus_stop,נורדאו/שועלי שמשון,gis_osm_transport_free_1,cross_0236,167.5,False,False,road_01797,tertiary,5.0,True,0,6,0.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192516.61849 675338.131158),34.91881599950911,32.17119700063397
gen_0054,1803010017,bus_stop,דרך הפועל/דרך אלי הורוביץ,gis_osm_transport_free_1,cross_0328,165.0,False,False,road_02099,secondary,5.4,True,0,0,105.6,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194102.927058 675884.847863),34.9356199995089,32.17616400063449
gen_0074,1803035191,bus_stop,התע״ש/יד חרוצים,gis_osm_transport_free_1,cross_0294,160.2,False,False,road_02557,tertiary,3.6,True,0,0,163.6,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193348.865236 676060.639147),34.92761999950929,32.17773200063382
gen_0261,232408787,park,,gis_osm_landuse_a_free_1,cross_0304,158.8,False,False,road_01812,tertiary,56.7,True,0,2,0.0,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192689.968096 675310.877169),34.920654660066056,32.17095536656384
gen_0183,2521129660,community_centre,מועדון נחשון,gis_osm_pois_free_1,cross_0253,156.7,False,False,road_01492,secondary,111.4,True,0,2,10.8,0,0,0,60,"[""major_road_within_150m"", ""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191378.763162 675718.804351),34.90674099950976,32.174602000632895
gen_0167,5210719528,bus_stop,מסוף שכונה ירוקה,gis_osm_transport_free_1,cross_0191,912.4,False,False,road_01426,tertiary,278.6,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189911.313674 678573.477409),34.89109399951217,32.20030700062925
gen_0308,643162744,park,,gis_osm_landuse_a_free_1,cross_0191,776.3,False,False,road_00363,tertiary,405.5,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190562.024034 678257.256498),34.89800474085611,32.19747233115616
gen_0361,947566330,playground,,gis_osm_pois_a_free_1,cross_0191,769.2,False,False,road_00363,tertiary,391.9,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190567.135524 678243.170641),34.89805937527115,32.19734544067294
gen_0248,228769862,park,גן הברון מנשה,gis_osm_landuse_a_free_1,cross_0191,673.0,False,False,road_00363,tertiary,249.3,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190572.298973 678098.791772),34.898118496323335,32.19604361006228
gen_0176,5675867250,bus_stop,אנגל/לונברג,gis_osm_transport_free_1,cross_0191,623.3,False,False,road_01426,tertiary,457.7,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190255.326032 678261.203405),34.89475199951184,32.19750000062976
gen_0179,5675867256,bus_stop,גן הברון מנשה/אנגל,gis_osm_transport_free_1,cross_0191,623.2,False,False,road_00363,tertiary,277.8,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190479.072573 678125.826305),34.89712899951168,32.19628500063005
gen_0175,5668555519,bus_stop,אנגל/ויינברג,gis_osm_transport_free_1,cross_0191,619.5,False,False,road_01426,tertiary,233.7,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190033.165567 678291.232306),34.89239499951194,32.1977650006296
gen_0111,1803049106,bus_stop,אנגל/אנצ׳יקובסקי,gis_osm_transport_free_1,cross_0191,619.3,False,False,road_01426,tertiary,356.1,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190155.258728 678282.650494),34.89369009951189,32.19769080062969
gen_0318,866648871,park,,gis_osm_landuse_a_free_1,cross_0191,607.5,False,False,road_00363,tertiary,334.7,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190408.094278 678164.141778),34.896375099980176,32.19662868628705
gen_0157,5210713961,bus_stop,אנגל/ויינברג,gis_osm_transport_free_1,cross_0191,606.7,False,False,road_01426,tertiary,264.0,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190062.453904 678278.616425),34.892705999511925,32.19765200062964
gen_0178,5675867255,bus_stop,גן הברון מנשה/אנגל,gis_osm_transport_free_1,cross_0191,568.0,False,False,road_00363,tertiary,222.7,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190462.396283 678064.660925),34.896953999511645,32.19573300063009
gen_0311,643163143,park,,gis_osm_landuse_a_free_1,cross_0191,544.6,False,False,road_01426,tertiary,432.7,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190217.144561 678190.97385),34.89434922149315,32.19686570071069
gen_0343,3750130877,playground,,gis_osm_pois_free_1,cross_0191,527.0,False,False,road_01426,tertiary,314.6,False,0,0,9.6,0,0,0,50,"[""no_mapped_crossing_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190095.512929 678197.23589),34.893059099511866,32.196919000629705
