source_dataset_id,source_file_name,source_layer,osm_id,code,fclass,population,name,name_search,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,pbf_enriched_workspace_id,route_aware_workspace_id,source_gis_modified
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766663150,1004,hamlet,0,خِرْبِة المَراجِم,خِرْبِة المَراجِم  766663150,35.3562197,32.0442069,35.3592345,32.0499270,safe_access_pilot_766663150_pbf_enriched_v001,safe_access_pilot_766663150_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766663333,1004,hamlet,0,خِرْبِة صَرَّة,خِرْبِة صَرَّة  766663333,35.3062682,32.0554552,35.3083230,32.0569988,safe_access_pilot_766663333_pbf_enriched_v001,safe_access_pilot_766663333_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766666954,1004,hamlet,0,خَرائِب أمُّ اللَحْمْ,خَرائِب أمُّ اللَحْمْ  766666954,35.0912495,31.8360626,35.0975044,31.8424883,safe_access_pilot_766666954_pbf_enriched_v001,safe_access_pilot_766666954_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766667632,1004,hamlet,0,أبو داهوك - تجمّع أبو ليمون - بيت إكسا,أبو داهوك - تجمّع أبو ليمون - بيت إكسا  766667632,35.1656523,31.8269679,35.1692626,31.8307053,safe_access_pilot_766667632_pbf_enriched_v001,safe_access_pilot_766667632_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766668567,1004,hamlet,0,بدو جبع شرق,بدو جبع شرق  766668567,35.2655958,31.8585337,35.2739085,31.8617681,safe_access_pilot_766668567_pbf_enriched_v001,safe_access_pilot_766668567_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10632084,1004,hamlet,0,بدو ضاحية الأقباط,بدو ضاحية الأقباط  10632084,35.2581900,31.8480006,35.2613678,31.8528634,safe_access_pilot_10632084_pbf_enriched_v001,safe_access_pilot_10632084_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766835223,1004,hamlet,0,طوبلاس,طوبلاس  766835223,35.2668880,31.8259815,35.2686743,31.8288262,safe_access_pilot_766835223_pbf_enriched_v001,safe_access_pilot_766835223_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766838227,1004,hamlet,0,فهيدات,فهيدات  766838227,35.2739677,31.8141113,35.2764569,31.8159980,safe_access_pilot_766838227_pbf_enriched_v001,safe_access_pilot_766838227_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766869193,1004,hamlet,0,وعر البيك,وعر البيك  766869193,35.2614448,31.8027915,35.2677137,31.8086304,safe_access_pilot_766869193_pbf_enriched_v001,safe_access_pilot_766869193_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10632729,1004,hamlet,0,بدو الزّعيّم,بدو الزّعيّم  10632729,35.2656578,31.7929091,35.2730082,31.7989491,safe_access_pilot_10632729_pbf_enriched_v001,safe_access_pilot_10632729_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766874425,1004,hamlet,0,زعاترة الزعيَم - الزّانبا,زعاترة الزعيَم - الزّانبا  766874425,35.2762414,31.7929806,35.2801770,31.7977588,safe_access_pilot_766874425_pbf_enriched_v001,safe_access_pilot_766874425_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766888542,1003,village,0,נירית,נירית  766888542,34.9797777,32.1432746,34.9888591,32.1501782,safe_access_pilot_766888542_pbf_enriched_v001,safe_access_pilot_766888542_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766902155,1004,hamlet,0,وادي أبو الصّوان,وادي أبو الصّوان  766902155,35.3077598,31.7642002,35.3120285,31.7674700,safe_access_pilot_766902155_pbf_enriched_v001,safe_access_pilot_766902155_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10633696,1004,hamlet,0,وادي الأعوج,وادي الأعوج  10633696,35.3186438,31.7678980,35.3304469,31.7749793,safe_access_pilot_10633696_pbf_enriched_v001,safe_access_pilot_10633696_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10633721,1004,hamlet,0,المُنْطَار,المُنْطَار  10633721,35.2979696,31.7361812,35.3314322,31.7565047,safe_access_pilot_10633721_pbf_enriched_v001,safe_access_pilot_10633721_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10633752,1004,hamlet,0,البقعة,البقعة  10633752,35.3116702,31.8521266,35.3174704,31.8605040,safe_access_pilot_10633752_pbf_enriched_v001,safe_access_pilot_10633752_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,767117414,1004,hamlet,0,الكرشان,الكرشان  767117414,35.4111034,31.7943932,35.4128616,31.7961515,safe_access_pilot_767117414_pbf_enriched_v001,safe_access_pilot_767117414_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,767777437,1004,hamlet,0,فَخْتْ الجُول,فَخْتْ الجُول  767777437,35.2473923,31.6950761,35.2506934,31.6974007,safe_access_pilot_767777437_pbf_enriched_v001,safe_access_pilot_767777437_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,767778554,1004,hamlet,0,الرحانية,الرحانية  767778554,35.2420533,31.6662813,35.2447893,31.6686151,safe_access_pilot_767778554_pbf_enriched_v001,safe_access_pilot_767778554_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,767780757,1004,hamlet,0,العقبان,العقبان  767780757,35.2429296,31.6543544,35.2439918,31.6558339,safe_access_pilot_767780757_pbf_enriched_v001,safe_access_pilot_767780757_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,767781968,1004,hamlet,0,الحَلْقوم,الحَلْقوم  767781968,35.1917264,31.6433037,35.2035583,31.6506845,safe_access_pilot_767781968_pbf_enriched_v001,safe_access_pilot_767781968_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10648816,1003,village,0,المَنِيِّة,المَنِيِّة  10648816,35.2118156,31.6074552,35.2310132,31.6261312,safe_access_pilot_10648816_pbf_enriched_v001,safe_access_pilot_10648816_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,768076495,1003,village,0,מתן,מתן  768076495,34.9680360,32.1495631,34.9770777,32.1641076,safe_access_pilot_768076495_pbf_enriched_v001,safe_access_pilot_768076495_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,769095005,1003,village,0,פרדסיה,פרדסיה  769095005,34.9013195,32.3018575,34.9179736,32.3137448,safe_access_pilot_769095005_pbf_enriched_v001,safe_access_pilot_769095005_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,769887089,1003,village,0,צופים,צופים  769887089,35.0057628,32.1941818,35.0151718,32.2042098,safe_access_pilot_769887089_pbf_enriched_v001,safe_access_pilot_769887089_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10672769,1004,hamlet,0,قرية تل الحمة,قرية تل الحمة  10672769,35.4954458,32.3653011,35.5069105,32.3765508,safe_access_pilot_10672769_pbf_enriched_v001,safe_access_pilot_10672769_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,770589968,1003,village,0,קיבוץ מרחביה,קיבוץ מרחביה  770589968,35.3035800,32.5996403,35.3129913,32.6103019,safe_access_pilot_770589968_pbf_enriched_v001,safe_access_pilot_770589968_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,772193624,1003,village,0,נופית,נופית  772193624,35.1397695,32.7540692,35.1496537,32.7653066,safe_access_pilot_772193624_pbf_enriched_v001,safe_access_pilot_772193624_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,783836097,1010,suburb,0,קרית עמל,קרית עמל  783836097,35.1268669,32.7046757,35.1333380,32.7117195,safe_access_pilot_783836097_pbf_enriched_v001,safe_access_pilot_783836097_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,783900830,1003,village,0,בית זייד,בית זייד  783900830,35.1287582,32.7009080,35.1328493,32.7031831,safe_access_pilot_783900830_pbf_enriched_v001,safe_access_pilot_783900830_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,783900833,1010,suburb,0,אגודת השומרים,אגודת השומרים  783900833,35.1304233,32.7015508,35.1337248,32.7048696,safe_access_pilot_783900833_pbf_enriched_v001,safe_access_pilot_783900833_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,784188507,1010,suburb,0,אלרואי,אלרואי  784188507,35.1018545,32.7067997,35.1085642,32.7190009,safe_access_pilot_784188507_pbf_enriched_v001,safe_access_pilot_784188507_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,784198892,1003,village,0,כפר תקווה,כפר תקווה  784198892,35.1130603,32.6999257,35.1184677,32.7032079,safe_access_pilot_784198892_pbf_enriched_v001,safe_access_pilot_784198892_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,784238369,1002,town,0,קריית טבעון,קריית טבעון  784238369,35.1209392,32.7188770,35.1497167,32.7370701,safe_access_pilot_784238369_pbf_enriched_v001,safe_access_pilot_784238369_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10550854,1001,city,91534,רעננה,רעננה  10550854,34.8440735,32.1723647,34.8896116,32.2023130,safe_access_pilot_10550854_pbf_enriched_v001,safe_access_pilot_10550854_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,786140348,1003,village,0,נורית,נורית  786140348,35.3531927,32.5387082,35.3577600,32.5451106,safe_access_pilot_786140348_pbf_enriched_v001,safe_access_pilot_786140348_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10938624,1003,village,0,Birin,Birin  10938624,35.1337058,31.4857583,35.1520456,31.4926988,safe_access_birin_10938624_pbf_enriched_v001,safe_access_birin_10938624_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,786195800,1002,town,45928,טבריה,טבריה  786195800,35.4986902,32.7695044,35.5444897,32.8044851,safe_access_pilot_786195800_pbf_enriched_v001,safe_access_pilot_786195800_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,786248425,1003,village,0,אילות,אילות  786248425,34.9592400,29.5791605,34.9665401,29.5840466,safe_access_pilot_786248425_pbf_enriched_v001,safe_access_pilot_786248425_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,797556319,1010,suburb,0,תל גנים,תל גנים  797556319,34.8149804,32.0624610,34.8213006,32.0680409,safe_access_pilot_797556319_pbf_enriched_v001,safe_access_pilot_797556319_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,797649547,1010,suburb,8597,חשמונאים,חשמונאים  797649547,34.8076171,32.0780338,34.8151325,32.0856971,safe_access_pilot_797649547_pbf_enriched_v001,safe_access_pilot_797649547_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,797692544,1010,suburb,0,עליות,עליות  797692544,34.8249963,32.0744865,34.8281613,32.0826817,safe_access_pilot_797692544_pbf_enriched_v001,safe_access_pilot_797692544_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,797692548,1010,suburb,8683,רמת עמידר,רמת עמידר  797692548,34.8324998,32.0641783,34.8410259,32.0719193,safe_access_pilot_797692548_pbf_enriched_v001,safe_access_pilot_797692548_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,799138648,1010,suburb,8150,אזור הבילויים,אזור הבילויים  799138648,34.8185307,32.0587201,34.8284791,32.0644295,safe_access_pilot_799138648_pbf_enriched_v001,safe_access_pilot_799138648_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,799138649,1010,suburb,10492,נווה יהושע,נווה יהושע  799138649,34.8280256,32.0570316,34.8388944,32.0644572,safe_access_pilot_799138649_pbf_enriched_v001,safe_access_pilot_799138649_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,799138650,1010,suburb,0,צנחנים,צנחנים  799138650,34.8235425,32.0517166,34.8341640,32.0587201,safe_access_pilot_799138650_pbf_enriched_v001,safe_access_pilot_799138650_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,799173479,1010,suburb,0,רמת חן,רמת חן  799173479,34.8104268,32.0522918,34.8280256,32.0598294,safe_access_pilot_799173479_pbf_enriched_v001,safe_access_pilot_799173479_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,799173480,1010,suburb,7196,רמת שקמה,רמת שקמה  799173480,34.8117758,32.0469402,34.8227228,32.0542696,safe_access_pilot_799173480_pbf_enriched_v001,safe_access_pilot_799173480_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,799175794,1010,suburb,0,בר אילן,בר אילן  799175794,34.8362454,32.0644056,34.8511968,32.0750347,safe_access_pilot_799175794_pbf_enriched_v001,safe_access_pilot_799175794_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,800289869,1002,town,0,בית דגן,בית דגן  800289869,34.8235669,31.9923556,34.8372445,32.0058727,safe_access_pilot_800289869_pbf_enriched_v001,safe_access_pilot_800289869_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,801041047,1003,village,0,מכמורת,מכמורת  801041047,34.8662110,32.3996231,34.8794670,32.4100757,safe_access_pilot_801041047_pbf_enriched_v001,safe_access_pilot_801041047_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,802132319,1003,village,439,אלוני הבשן,אלוני הבשן  802132319,35.8356400,33.0411554,35.8411367,33.0478987,safe_access_pilot_802132319_pbf_enriched_v001,safe_access_pilot_802132319_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,802158436,1030,farm,0,חוות סוסים,חוות סוסים  802158436,35.7875816,33.0817018,35.7911675,33.0849056,safe_access_pilot_802158436_pbf_enriched_v001,safe_access_pilot_802158436_route_aware_v001,False
